,Date,Source Gas/Oil Price Name,Argent Gas/Oil Category,Argent Gas/Oil Price Name,Price EUR/mt,Week of month,Month,Quarter,Price_7,Price_6,Price_5,Price_4,Price_3,Price_2,Price_1,Actual+7,Actual+15,Actual+30
28368,23/08/2024,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1017.919823,4,8,3,980.0480325,980.0480325,980.0480325,969.8873083,976.3532237,992.9798633,1002.216885,1068.723444,1057.412791,1023.800872
28398,24/08/2024,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1017.919823,4,8,3,980.0480325,980.0480325,969.8873083,976.3532237,992.9798633,1002.216885,1017.919823,1068.723444,1057.412791,988.372093
28428,25/08/2024,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1017.919823,4,8,3,980.0480325,969.8873083,976.3532237,992.9798633,1002.216885,1017.919823,1017.919823,1051.053779,1057.412791,987.4636628
28458,26/08/2024,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1017.919823,5,8,3,969.8873083,976.3532237,992.9798633,1002.216885,1017.919823,1017.919823,1017.919823,1046.511628,1049.236919,968.3866279
28488,27/08/2024,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1017.919823,5,8,3,976.3532237,992.9798633,1002.216885,1017.919823,1017.919823,1017.919823,1017.919823,1054.6875,1061.954942,962.9360465
28518,28/08/2024,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1020.690929,5,8,3,992.9798633,1002.216885,1017.919823,1017.919823,1017.919823,1017.919823,1017.919823,1057.412791,1065.588663,955.6686047
28548,29/08/2024,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1046.554591,5,8,3,1002.216885,1017.919823,1017.919823,1017.919823,1017.919823,1017.919823,1020.690929,1062.863372,1048.328488,955.6686047
28578,30/08/2024,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1068.723444,5,8,3,1017.919823,1017.919823,1017.919823,1017.919823,1017.919823,1020.690929,1046.554591,1057.412791,1048.328488,955.6686047
28608,31/08/2024,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1068.723444,5,8,3,1017.919823,1017.919823,1017.919823,1017.919823,1020.690929,1046.554591,1068.723444,1057.412791,1048.328488,945.6758721
28638,01/09/2024,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1051.053779,1,9,3,1017.919823,1017.919823,1017.919823,1020.690929,1046.554591,1068.723444,1068.723444,1057.412791,1025.617733,912.4382577
28668,02/09/2024,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1046.511628,2,9,3,1017.919823,1017.919823,1020.690929,1046.554591,1068.723444,1068.723444,1051.053779,1057.412791,978.3793605,918.7247418
